id,name,address,grade,tnp,twp,tt,nf,fo,mo,fq,mq,arr,attendance %,ias,fee_late,teacher_rating,previous_visits,assignment,assignment_due_date,assignment_submitted,summary_self_check_in,ge,email,phone
1181,Rekha Basnet,Janakpur,11,84,99,1.67,6,Farmer,Retired,12,UM,N,96.59,97,"Paid,Paid,Paid",2,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","13/02/2023 03:59:59,06/03/2023 01:59:59,31/03/2023 19:59:59,21/04/2023 12:59:59","I'm vibrant, and English is helping me learn a lot.",F,rekha.basnet1181@school.edu,555-2181
1419,Sandeep Tamang,Butwal,10,84,94,1.11,8,Business,Business,10,UM,N,88.26,80,"Paid,Paid,Paid",5,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","19/02/2023 18:59:59,08/03/2023 00:59:59,28/03/2023 13:59:59,15/04/2023 07:59:59","I'm feeling okay, and Physics is staying the same.",M,sandeep.tamang1419@school.edu,555-2419
1435,Sandeep Basnet,Itahari,11,24,14,1.75,10,Service,Housewife,UM,10,Y,82.78,66,"Paid,Paid,Paid",5,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","15/02/2023 13:59:59,11/03/2023 04:59:59,30/03/2023 10:59:59,25/04/2023 18:59:59","Honestly, I'm irritable because Physics is causing me some anxiety.",M,sandeep.basnet1435@school.edu,555-2435
1130,Bipin Raut,Birgunj,11,87,47,1.59,13,Other,Housewife,12,UM,Y,97.12,1,"Overdue,Paid,Paid",3,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","17/02/2023 04:59:59,09/03/2023 04:59:59,30/03/2023 00:59:59,21/04/2023 04:59:59","Lately, I've been hopeless because Physics is confusing for me.",F,bipin.raut1130@school.edu,555-2130
1176,Shilpa Tamang,Itahari,9,67,35,1.97,12,Other,Service,10,12,N,98.07,28,"Paid,Paid,Paid",3,1,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 00:59:59,14/03/2023 17:59:59,25/03/2023 23:59:59,21/04/2023 01:59:59","Currently, I'm disinterested because Nepali is confusing for me.",F,shilpa.tamang1176@school.edu,555-2176
1085,Rekha Pathak,Lalitpur,11,100,43,0.81,8,Service,Business,10,UM,N,81.16,79,"Paid,Paid,Paid",1,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","13/02/2023 14:59:59,11/03/2023 04:59:59,30/03/2023 04:59:59,23/04/2023 22:59:59","Mostly stable, and Biology is part of my routine.",F,rekha.pathak1085@school.edu,555-2085
1224,Barsha Tamang,Pokhara,9,77,59,0.77,10,Service,Others,PG,10,Y,49.66,15,"Overdue,Paid,Overdue",2,5,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","28/02/2023 05:59:59,20/03/2023 19:59:59,06/04/2023 20:59:59,26/04/2023 07:59:59","To be fair, I'm distracted because Nepali is confusing for me.",F,barsha.tamang1224@school.edu,555-2224
1395,Rekha Karki,Birgunj,10,85,53,1.83,5,Business,Service,UM,12,Y,58.63,30,"Paid,Paid,Paid",4,4,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","22/02/2023 11:59:59,18/03/2023 00:59:59,12/04/2023 16:59:59,23/04/2023 01:59:59",I'm feeling very tired because Mathematics is where I'm struggling the most.,M,rekha.karki1395@school.edu,555-2395
1441,Barsha Khadka,Itahari,10,94,69,0.45,5,Farmer,Retired,10,IL,Y,52.07,43,"Paid,Overdue,Paid",3,4,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","27/02/2023 19:59:59,14/03/2023 18:59:59,10/04/2023 04:59:59,23/04/2023 02:59:59","Honestly, I'm low because Physics is hard to keep up with.",M,barsha.khadka1441@school.edu,555-2441
1039,Priyanka Hamal,Butwal,11,68,50,1.54,18,Service,Retired,12,Degree,Y,89.37,69,"Paid,Paid,Overdue",5,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","14/02/2023 07:59:59,12/03/2023 00:59:59,04/04/2023 06:59:59,21/04/2023 02:59:59","To be fair, I'm overwhelmed because Biology is where I'm struggling the most.",F,priyanka.hamal1039@school.edu,555-2039
1433,Priyanka Khatiwada,Dharan,12,21,11,1.73,2,Retired,Service,Degree,PG,Y,65.68,44,"Overdue,Overdue,Paid",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","14/02/2023 17:59:59,09/03/2023 08:59:59,01/04/2023 08:59:59,17/04/2023 23:59:59",I'm feeling frustrated because Physics is where I'm struggling the most.,M,priyanka.khatiwada1433@school.edu,555-2433
1195,Barsha Karki,Pokhara,10,23,49,0.6,3,Other,Business,IL,PG,Y,68.94,58,"Paid,Paid,Paid",1,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 06:59:59,04/03/2023 15:59:59,01/04/2023 20:59:59,15/04/2023 15:59:59","Honestly, I'm very tired because Mathematics is causing me some anxiety.",F,barsha.karki1195@school.edu,555-2195
1220,Sushma Basnet,Lalitpur,11,13,3,0.85,5,Business,Others,Degree,12,N,96.97,71,"Paid,Paid,Paid",4,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","11/02/2023 21:59:59,12/03/2023 07:59:59,31/03/2023 05:59:59,22/04/2023 20:59:59","It's a normal, and Biology is just another task.",M,sushma.basnet1220@school.edu,555-2220
1358,Bipin Gurung,Birgunj,9,83,93,0.53,4,Business,Retired,Degree,UM,Y,93.52,19,"Overdue,Paid,Paid",5,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","13/02/2023 00:59:59,09/03/2023 16:59:59,28/03/2023 06:59:59,17/04/2023 00:59:59","To be fair, I'm tense because Physics is too much right now.",M,bipin.gurung1358@school.edu,555-2358
1303,Sandeep Hamal,Hetauda,11,93,45,1.92,3,Retired,Others,12,12,N,98.26,62,"Paid,Paid,Paid",3,4,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","17/02/2023 15:59:59,09/03/2023 02:59:59,03/04/2023 15:59:59,25/04/2023 19:59:59","Things are steady, and Biology is part of my routine.",F,sandeep.hamal1303@school.edu,555-2303
1191,Sandeep Khadka,Birgunj,11,2,84,1.22,9,Business,Housewife,IL,UM,N,68.96,85,"Paid,Paid,Paid",1,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","17/02/2023 19:59:59,07/03/2023 15:59:59,31/03/2023 15:59:59,25/04/2023 22:59:59","Mostly a bit tired, and Physics is moving along.",F,sandeep.khadka1191@school.edu,555-2191
1094,Swastima Thapa,Pokhara,10,79,63,1.92,2,Business,Others,IL,Degree,Y,46.36,18,"Paid,Overdue,Paid",5,5,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","24/02/2023 02:59:59,18/03/2023 05:59:59,11/04/2023 05:59:59,28/04/2023 02:59:59","To be fair, I'm low because Physics is where I'm struggling the most.",F,swastima.thapa1094@school.edu,555-2094
1448,Namrata Basnet,Dhangadhi,11,72,100,1.61,8,Farmer,Service,IL,UM,N,81.04,58,"Paid,Paid,Paid",3,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","14/02/2023 03:59:59,10/03/2023 10:59:59,01/04/2023 15:59:59,26/04/2023 04:59:59","Mostly doing as usual, and Biology is just another task.",F,namrata.basnet1448@school.edu,555-2448
1090,Dayahang Lamichhane,Bharatpur,12,90,59,0.94,12,Business,Others,10,UM,Y,62.67,23,"Overdue,Paid,Paid",3,7,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","26/02/2023 22:59:59,15/03/2023 17:59:59,13/04/2023 05:59:59,30/04/2023 22:59:59",I'm feeling overwhelmed because Chemistry is hard to keep up with.,F,dayahang.lamichhane1090@school.edu,555-2090
1162,Keki Basnet,Pokhara,10,63,87,1.8,14,Retired,Others,10,Degree,N,81.23,12,"Paid,Overdue,Overdue",3,2,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","18/02/2023 14:59:59,05/03/2023 08:59:59,27/03/2023 18:59:59,16/04/2023 12:59:59","Lately, I've been distracted because Mathematics is stressing me out.",F,keki.basnet1162@school.edu,555-2162
1348,Rajesh Raut,Bharatpur,10,80,41,1.23,17,Other,Business,10,10,Y,82.7,88,"Paid,Paid,Paid",3,3,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","18/02/2023 18:59:59,08/03/2023 18:59:59,02/04/2023 19:59:59,18/04/2023 07:59:59",I'm feeling very tired because Chemistry is stressing me out.,F,rajesh.raut1348@school.edu,555-2348
1150,Namrata Gurung,Ghorahi,9,92,31,1.59,7,Retired,Housewife,10,10,Y,65.09,84,"Paid,Paid,Paid",2,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","14/02/2023 07:59:59,11/03/2023 08:59:59,01/04/2023 17:59:59,16/04/2023 17:59:59",I'm feeling very tired because Nepali is taking up all my energy.,F,namrata.gurung1150@school.edu,555-2150
1042,Arpan Tamang,Pokhara,10,15,30,1.05,8,Business,Business,IL,12,Y,94.68,10,"Paid,Paid,Paid",3,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 14:59:59,07/03/2023 08:59:59,28/03/2023 06:59:59,16/04/2023 11:59:59","To be fair, I'm disinterested because Physics is stressing me out.",F,arpan.tamang1042@school.edu,555-2042
1070,Saugat Pathak,Dhangadhi,9,84,58,1.96,6,Service,Retired,12,PG,Y,52.29,41,"Paid,Paid,Overdue",3,9,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","20/02/2023 06:59:59,19/03/2023 08:59:59,10/04/2023 09:59:59,27/04/2023 22:59:59","Lately, I've been tense because Biology is too much right now.",F,saugat.pathak1070@school.edu,555-2070
1187,Sandeep Karki,Lalitpur,11,85,56,1.87,6,Retired,Business,Degree,12,Y,50.23,21,"Overdue,Paid,Overdue",4,8,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","27/02/2023 07:59:59,18/03/2023 08:59:59,09/04/2023 02:59:59,28/04/2023 11:59:59","Currently, I'm low because Physics is causing me some anxiety.",F,sandeep.karki1187@school.edu,555-2187
1031,Swastima Baniya,Butwal,12,80,100,0.8,7,Service,Retired,PG,10,N,85.89,99,"Paid,Paid,Paid",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","13/02/2023 15:59:59,10/03/2023 06:59:59,29/03/2023 19:59:59,17/04/2023 14:59:59","Feeling optimistic, and Mathematics is helping me learn a lot.",M,swastima.baniya1031@school.edu,555-2031
1437,Anmol Basnet,Hetauda,9,70,57,0.9,1,Farmer,Business,10,IL,Y,90.02,10,"Paid,Overdue,Paid",1,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","16/02/2023 03:59:59,10/03/2023 15:59:59,26/03/2023 07:59:59,21/04/2023 07:59:59","Honestly, I'm frustrated because Nepali is hard to keep up with.",F,anmol.basnet1437@school.edu,555-2437
1285,Rekha Paudel,Itahari,11,25,78,1.74,3,Other,Retired,10,10,Y,93.59,52,"Overdue,Overdue,Paid",5,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","13/02/2023 23:59:59,08/03/2023 18:59:59,02/04/2023 10:59:59,21/04/2023 23:59:59",I'm feeling frustrated because English is where I'm struggling the most.,F,rekha.paudel1285@school.edu,555-2285
1407,Arpan Basnet,Bharatpur,11,100,92,1.57,15,Other,Service,IL,PG,N,88.09,92,"Paid,Paid,Paid",1,2,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","14/02/2023 21:59:59,08/03/2023 11:59:59,30/03/2023 23:59:59,22/04/2023 15:59:59","I'm confident, and Biology is going well.",F,arpan.basnet1407@school.edu,555-2407
1194,Rekha Raut,Janakpur,9,91,58,1.51,16,Farmer,Housewife,12,10,Y,55.14,34,"Paid,Paid,Overdue",3,5,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","25/02/2023 02:59:59,25/03/2023 22:59:59,12/04/2023 02:59:59,27/04/2023 02:59:59","Currently, I'm isolated because English is causing me some anxiety.",M,rekha.raut1194@school.edu,555-2194
1460,Aayush Khatiwada,Dhangadhi,9,55,24,0.84,13,Service,Others,IL,Degree,Y,73.24,49,"Overdue,Paid,Paid",2,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","12/02/2023 12:59:59,15/03/2023 15:59:59,29/03/2023 07:59:59,18/04/2023 03:59:59","Lately, I've been hopeless because Physics is too much right now.",F,aayush.khatiwada1460@school.edu,555-2460
1343,Barsha Gurung,Janakpur,11,90,96,1.14,7,Service,Business,10,Degree,N,95.85,95,"Paid,Paid,Paid",4,1,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","14/02/2023 18:59:59,11/03/2023 11:59:59,01/04/2023 12:59:59,20/04/2023 02:59:59","I'm calm, and English is really interesting.",M,barsha.gurung1343@school.edu,555-2343
1140,Sunil Thapa,Biratnagar,10,36,17,1.82,9,Retired,Housewife,UM,IL,N,73.89,63,"Paid,Paid,Paid",5,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 00:59:59,06/03/2023 18:59:59,28/03/2023 15:59:59,19/04/2023 14:59:59","Doing normal, and Chemistry is taking standard effort.",M,sunil.thapa1140@school.edu,555-2140
1293,Rekha Khatiwada,Biratnagar,12,85,96,1.43,13,Service,Housewife,10,UM,N,90.57,88,"Paid,Paid,Paid",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","13/02/2023 00:59:59,12/03/2023 06:59:59,27/03/2023 11:59:59,23/04/2023 14:59:59","Everything is great, especially since confident, and Mathematics is really interesting.",M,rekha.khatiwada1293@school.edu,555-2293
1163,Arpan Shah,Dharan,12,79,66,1.41,18,Business,Others,Degree,IL,Y,46.01,39,"Paid,Paid,Paid",1,4,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","01/03/2023 11:59:59,20/03/2023 20:59:59,06/04/2023 22:59:59,25/04/2023 19:59:59","Lately, I've been tense because Chemistry is too much right now.",M,arpan.shah1163@school.edu,555-2163
1313,Sandeep Raut,Janakpur,12,4,30,1.28,7,Farmer,Service,UM,Degree,Y,67.17,78,"Paid,Overdue,Paid",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","12/02/2023 20:59:59,11/03/2023 21:59:59,02/04/2023 14:59:59,23/04/2023 22:59:59",I'm feeling worried because Chemistry is taking up all my energy.,F,sandeep.raut1313@school.edu,555-2313
1152,Keki Karki,Butwal,11,39,78,1.08,14,Service,Service,UM,Degree,N,74.51,3,"Paid,Overdue,Paid",4,2,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","14/02/2023 23:59:59,10/03/2023 18:59:59,30/03/2023 00:59:59,25/04/2023 15:59:59","To be fair, I'm low because Biology is confusing for me.",M,keki.karki1152@school.edu,555-2152
1391,Arpan Basnet,Hetauda,9,85,27,0.12,15,Other,Business,12,12,N,74.52,82,"Paid,Paid,Paid",2,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","12/02/2023 10:59:59,12/03/2023 23:59:59,30/03/2023 06:59:59,15/04/2023 04:59:59","Things are a bit tired, and Biology is moving along.",F,arpan.basnet1391@school.edu,555-2391
1027,Shilpa Karki,Bharatpur,12,88,93,0.19,10,Business,Service,IL,12,N,91.32,92,"Paid,Paid,Overdue",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","12/02/2023 02:59:59,10/03/2023 20:59:59,31/03/2023 01:59:59,17/04/2023 00:59:59","I feel proud, and Biology is really interesting.",F,shilpa.karki1027@school.edu,555-2027
1131,Rekha Paudel,Pokhara,10,88,92,1.54,3,Business,Service,PG,10,N,92.23,87,"Overdue,Paid,Overdue",2,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","16/02/2023 14:59:59,08/03/2023 12:59:59,31/03/2023 06:59:59,21/04/2023 09:59:59","Genuinely passionate, and Chemistry is manageable.",M,rekha.paudel1131@school.edu,555-2131
1011,Sandeep Gurung,Birgunj,10,38,3,0.97,1,Service,Retired,12,10,Y,99.02,75,"Paid,Paid,Paid",4,1,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 17:59:59,08/03/2023 03:59:59,29/03/2023 15:59:59,19/04/2023 03:59:59","Honestly, I'm disinterested because Mathematics is where I'm struggling the most.",M,sandeep.gurung1011@school.edu,555-2011
1024,Sushma Raut,Kathmandu,12,93,100,0.94,16,Farmer,Housewife,Degree,10,N,95.46,82,"Paid,Paid,Paid",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","18/02/2023 17:59:59,13/03/2023 11:59:59,01/04/2023 05:59:59,21/04/2023 18:59:59","Doing a bit tired, and Mathematics is part of my routine.",F,sushma.raut1024@school.edu,555-2024
1115,Sushma Khatiwada,Dhangadhi,10,91,69,1.16,11,Business,Business,12,Degree,Y,48.45,31,"Paid,Overdue,Paid",5,9,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","23/02/2023 09:59:59,19/03/2023 10:59:59,07/04/2023 04:59:59,28/04/2023 23:59:59","To be fair, I'm burnt out because Physics is causing me some anxiety.",M,sushma.khatiwada1115@school.edu,555-2115
